"X","MP_Euro","Year_Birth","Comm_MP_Euro","Comm_MP_UL","Manag_Fees","Profit_Sharing","Cost_Asset_manag","Cost_retro","MP_UL","Cluster_KMEAN_6","Cluster_HAC_Ward_6","Cluster_HAC_Min_6","Cluster_KMEAN_20","Cluster_HAC_Ward_20","Cluster_HAC_Min_20","Cluster_KMEAN_40","Cluster_HAC_Ward_40","Cluster_HAC_Min_40","Cluster_KMEAN_250","Cluster_HAC_Ward_250","Cluster_HAC_Min_250"
7873,1324,1957,0.13,0.3,0.451789333,100,0.695892034,0.444337867,1029,3,1,1,20,15,1,32,24,1,233,120,62
7874,628,1957,0.13,0.3,0.451773333,100,0.417096771,0.209665657,0,3,1,1,20,15,1,32,24,1,233,120,62
7875,7548,1957,0.13,0.3,0.451784574,100,0.690328562,0.44072161,2319,3,1,1,20,15,1,32,24,1,233,120,62
7876,8169,1957,0.13,0.3,0.451789333,100,0.686295354,0.438100025,4319,3,1,1,20,15,1,32,24,1,233,120,62
7877,5093,1957,0.13,0.3,0.451773333,100,0.417096771,0.209665657,0,3,1,1,20,15,1,32,24,1,233,120,62
7878,3335,1957,0.13,0.3,0.451773333,100,0.722257239,0.425278986,232,3,1,1,20,15,1,32,24,1,233,120,62
7879,3536,1957,0.13,0.3,0.451781386,100,0.722257239,0.425278986,4512,3,1,1,20,15,1,32,24,1,233,120,62
7880,2653,1957,0.13,0.3,0.451785333,100,0.417096771,0.209665657,0,3,1,1,20,15,1,32,24,1,233,120,62
7881,474,1957,0.13,0.3,0.451789333,100,0.685963289,0.437884182,818,3,1,1,20,15,1,32,24,1,233,120,62
7882,1498,1958,0.13,0.3,0.451789333,100,0.722257239,0.425278986,1042,3,1,1,20,15,1,32,24,1,162,92,62
7883,315,1958,0.13,0.3,0.451789333,100,0.686296385,0.438100695,639,3,1,1,20,15,1,32,24,1,162,92,62
7884,8491,1958,0.13,0.3,0.451781334,100,0.677909538,0.432649245,1769,3,1,1,20,15,1,32,24,1,162,92,62
7885,4810,1958,0.13,0.3,0.451787333,100,0.686298502,0.438102071,2722,3,1,1,20,15,1,32,24,1,162,92,62
7886,941,1958,0.13,0.3,0.451786667,100,0.688193572,0.439333867,492,3,1,1,20,15,1,32,24,1,162,92,62
7887,1895,1958,0.13,0.3,0.451773333,100,0.417096771,0.209665657,0,3,1,1,20,15,1,32,24,1,162,92,62
7888,163,1958,0.13,0.3,0.451789333,100,0.417096771,0.209665657,0,3,1,1,20,15,1,32,24,1,162,92,62
7889,2475,1958,0.13,0.3,0.451789333,100,0.417096771,0.209665657,0,3,1,1,20,15,1,32,24,1,162,92,62
7890,1877,1958,0.13,0.3,0.451781333,100,0.417096771,0.209665657,0,3,1,1,20,15,1,32,24,1,162,92,62
8286,15013,1946,0.13,0.3,0.451773333,100,0.417096771,0.209665657,0,6,2,1,8,2,1,7,9,1,94,172,145
8287,25748,1948,0.13,0.3,0.451789333,100,0.417096771,0.209665657,0,1,1,1,8,6,1,7,6,1,26,173,146
8288,10043,1949,0.13,0.3,0.451781333,100,0.417096771,0.209665657,0,1,1,1,8,6,1,23,6,1,26,173,147
8289,10223,1950,0.13,0.3,0.451773333,100,0.417096771,0.209665657,0,1,1,1,8,6,1,23,6,1,183,174,148
8290,23228,1951,0.13,0.3,0.451784,100,0.417096771,0.209665657,0,1,1,1,13,6,1,23,6,1,204,117,85
8291,6973,1951,0.13,0.3,0.451773333,100,0.417096771,0.209665657,0,1,1,1,13,6,1,23,6,1,204,117,85
8292,4087,1952,0.13,0.3,0.451789333,100,0.686314218,0.438112287,610,3,1,1,13,6,1,39,13,1,181,118,86
8293,14877,1952,0.13,0.3,0.451776533,100,0.417096771,0.209665657,0,3,1,1,13,6,1,39,13,1,181,118,86
8294,3855,1953,0.13,0.3,0.451789333,100,0.417096771,0.209665657,0,3,1,1,13,6,1,39,13,1,6,175,149
8295,8814,1953,0.13,0.3,0.451778033,100,0.697784715,0.44556811,3926,3,1,1,13,6,1,39,13,1,6,175,149
8296,7168,1953,0.13,0.3,0.451773333,100,0.417096771,0.209665657,0,3,1,1,13,6,1,39,13,1,6,175,149
8297,556,1954,0.13,0.3,0.451789333,100,0.722257239,0.425278986,216,3,1,1,13,15,1,18,24,1,150,53,39
8298,243,1954,0.13,0.3,0.451789333,100,0.686236007,0.43806145,110,3,1,1,13,15,1,18,24,1,150,53,39
8299,8279,1954,0.13,0.3,0.451786667,100,0.686297108,0.438101165,1441,3,1,1,13,15,1,18,24,1,150,53,39
8300,6055,1954,0.13,0.3,0.451777333,100,0.686284955,0.438093265,5000,3,1,1,13,15,1,18,24,1,150,53,39
8301,912,1954,0.13,0.3,0.451773333,100,0.417096771,0.209665657,0,3,1,1,13,15,1,18,24,1,150,53,39
8302,73,1954,0.13,0.3,0.451773333,100,0.417096771,0.209665657,0,3,1,1,13,15,1,18,24,1,150,53,39
8303,5169,1954,0.13,0.3,0.451773333,100,0.417096771,0.209665657,0,3,1,1,13,15,1,18,24,1,150,53,39
8304,953,1955,0.13,0.3,0.451789333,100,0.700200151,0.447138143,2235,3,1,1,13,15,1,18,24,1,86,105,39
8305,278,1955,0.13,0.3,0.451789333,100,0.686296248,0.438100606,397,3,1,1,13,15,1,18,24,1,86,105,39
8306,8794,1955,0.13,0.3,0.45177987,100,0.690211125,0.440645276,4591,3,1,1,13,15,1,18,24,1,86,105,39
8307,5138,1955,0.13,0.3,0.451776,100,0.686296721,0.438100913,1017,3,1,1,13,15,1,18,24,1,86,105,39
8308,3259,1955,0.13,0.3,0.451773333,100,0.417096771,0.209665657,0,3,1,1,13,15,1,18,24,1,86,105,39
8309,4555,1955,0.13,0.3,0.451773333,100,0.417096771,0.209665657,0,3,1,1,13,15,1,18,24,1,86,105,39
8310,96,1955,0.13,0.3,0.451789333,100,0.722257239,0.425278986,101,3,1,1,13,15,1,18,24,1,86,105,39
8311,3842,1956,0.13,0.3,0.451789333,100,0.417096771,0.209665657,0,3,1,1,20,15,1,32,24,1,221,119,87
8312,3760,1956,0.13,0.3,0.451789333,100,0.417096771,0.209665657,0,3,1,1,20,15,1,32,24,1,221,119,87
8313,8406,1956,0.13,0.3,0.451779822,100,0.688875631,0.439777205,3006,3,1,1,20,15,1,32,24,1,221,119,87
8314,5781,1956,0.13,0.3,0.451778061,100,0.68629591,0.438100386,2442,3,1,1,20,15,1,32,24,1,221,119,87
8315,12254,1956,0.13,0.3,0.451773333,100,0.417096771,0.209665657,0,3,1,1,20,15,1,32,24,1,221,119,87
8316,337,1956,0.13,0.3,0.451773333,100,0.417096771,0.209665657,0,3,1,1,20,15,1,32,24,1,221,119,87
8317,2380,1957,0.13,0.3,0.451789333,100,0.417096771,0.209665657,0,3,1,1,20,15,1,32,24,1,233,120,62
8318,109,1957,0.13,0.3,0.451789333,100,0.722257239,0.425278986,156,3,1,1,20,15,1,32,24,1,233,120,62
8319,6694,1957,0.13,0.3,0.451778921,100,0.686700126,0.438363127,3910,3,1,1,20,15,1,32,24,1,233,120,62
8320,10631,1957,0.13,0.3,0.451777333,100,0.686291514,0.438097529,1995,3,1,1,20,15,1,32,24,1,233,120,62
8321,2030,1957,0.13,0.3,0.451773333,100,0.686268162,0.43808235,2116,3,1,1,20,15,1,32,24,1,233,120,62
8322,789,1957,0.13,0.3,0.451773333,100,0.417096771,0.209665657,0,3,1,1,20,15,1,32,24,1,233,120,62
8323,6812,1958,0.13,0.3,0.451778674,100,0.864160916,0.55371264,5810,3,1,1,20,15,1,32,24,1,162,92,62
8324,6595,1958,0.13,0.3,0.451773333,100,0.694053692,0.443142945,11659,3,1,1,20,15,1,32,24,1,162,92,62
8325,3673,1958,0.13,0.3,0.451781333,100,0.417096771,0.209665657,0,3,1,1,20,15,1,32,24,1,162,92,62
8669,3666,1956,0.05,0.3,0.568712,100,0.417096771,0.209665657,0,5,1,1,12,16,1,22,29,1,50,74,1
8672,10359,1950,0.2,0.9778,1.016666667,100,0.417096771,0.209665657,0,4,3,1,18,11,8,11,15,30,1,176,150
8673,6091,1953,0.2,1.1794,1.016666667,100,0.417096771,0.209665657,0,4,3,1,15,11,8,35,15,10,205,148,151
8674,8421,1956,0.2,1.2802,1.016666667,100,0.668729939,0.390486241,22572,4,3,1,15,11,8,35,15,11,159,156,152
8675,4376,1956,0.2,0.3,1.016666667,100,0.63317778,0.350118313,1529,3,5,1,16,17,1,14,27,1,42,177,153
8676,377,1957,0.05,0.3,1.016666667,100,0.417096771,0.209665657,0,5,1,1,12,16,1,30,29,1,77,78,1
8684,853,1951,0.2,0.7762,1.016666667,100,0.600000379,0.328553002,1435,4,3,1,18,4,4,11,4,4,184,32,23
8694,66587,1953,0.13,0.3,0.451773333,100,0.674028993,0.43012689,40199,3,1,1,13,6,1,39,13,1,6,175,149
8696,7735,1954,0.05,0.3,0.542666667,100,0.517049008,0.209050195,1510,5,1,1,12,12,1,22,25,1,112,56,38
8698,33567,1952,0.05,0.475,0.677429333,100,0.417096771,0.209665657,0,1,1,1,14,7,1,36,7,1,5,40,31
8699,53784,1957,0.05,0.3,1.016666667,100,0.790870088,0.452618313,13812,5,1,1,12,16,1,30,29,1,77,78,1
8702,472,1956,0.1,0.3754,0.51376,90,0.417096771,0.209665657,0,5,1,1,20,1,1,5,1,1,194,1,1
8703,8437,1946,0.25,0.3754,1.058333333,100,0.417096771,0.209665657,3322,3,5,1,7,13,1,12,19,1,108,178,154
8704,8218,1946,0.25,0.3754,1.058333333,100,0.417096771,0.209665657,2488,3,5,1,7,13,1,12,19,1,108,178,154
8705,5019,1948,0.25,0.3754,1.058333333,100,0.795798536,0.455821804,905,3,5,1,7,13,1,12,19,1,153,179,155
8706,2871,1949,0.25,0.3754,1.058333333,100,0.417096771,0.209665657,1239,3,5,1,7,13,1,12,19,1,153,179,156
8707,1825,1949,0.25,0.3754,1.058333333,100,0.417096771,0.209665657,799,3,5,1,7,13,1,12,19,1,153,179,156
8708,16853,1949,0.25,0.3754,1.058333333,100,0.417096771,0.209665657,5866,3,5,1,7,13,1,12,19,1,153,179,156
8709,1054,1949,0.25,0.3754,1.058333333,100,0.795798536,0.455821804,183,3,5,1,7,13,1,12,19,1,153,179,156
8710,39562,1951,0.25,0.3754,1.058333333,100,0.795798536,0.455821804,9120,3,5,1,16,13,1,12,19,1,28,99,157
8711,53871,1953,0.15,0.3754,1.058333333,100,0.801632141,0.459613647,44710,3,1,1,13,6,1,39,13,1,39,55,158
8712,4696,1954,0.25,0.3754,1.058333333,100,0.417096771,0.209665657,2026,3,5,1,16,17,1,37,27,1,147,180,159
8713,19060,1955,0.25,0.3754,1.058333333,100,0.417096771,0.209665657,6840,3,5,1,16,17,1,37,27,1,49,180,160
8714,14153,1955,0.25,0.3754,1.058333333,100,0.417096771,0.209665657,4615,3,5,1,16,17,1,37,27,1,49,180,160
8715,73362,1956,0.15,1.0786,1.058333333,100,0.866874874,0.502021424,68564,4,3,1,18,11,19,35,15,31,174,181,161
8716,4660,1956,0.25,0.3754,1.058333333,100,0.417096771,0.209665657,2032,3,5,1,16,17,1,37,27,1,49,182,162
8717,21912,1956,0.25,0.3754,1.058333333,100,0.795798536,0.455821804,3953,3,5,1,16,17,1,37,27,1,49,182,162
8718,18335,1956,0.25,0.3754,1.058333333,100,0.795798536,0.455821804,3867,3,5,1,16,17,1,37,27,1,49,182,162
8719,14663,1957,0.05,0.175,1.058333333,100,0.795798536,0.455821804,8944,2,4,1,17,18,1,40,28,1,41,75,53
8720,14314,1957,0.05,0.175,1.058333333,100,0.795798536,0.455821804,8916,2,4,1,17,18,1,40,28,1,41,75,53
8721,103987,1958,0.15,1.0786,1.058333333,100,0.862121985,0.498932046,76031,4,3,1,18,11,19,35,15,31,174,183,163
8722,9146,1958,0.25,0.3754,1.058333333,100,0.417096771,0.209665657,3325,3,5,1,16,17,1,37,27,1,228,184,164
8758,5527,1946,0.25,0.3754,1.058333333,100,0.417096771,0.209665657,2350,3,5,1,7,13,1,12,19,1,108,178,154
8759,45469,1952,0.25,0.3754,1.058333333,100,0.795798536,0.455821804,8635,3,5,1,16,13,1,37,19,1,28,99,165
8760,803,1956,0.25,0.3754,1.058333333,100,0.417096771,0.209665657,349,3,5,1,16,17,1,37,27,1,49,182,162
8761,1581,1956,0.25,0.3754,1.058333333,100,0.417096771,0.209665657,696,3,5,1,16,17,1,37,27,1,49,182,162
8762,3207,1957,0.15,0.3754,1.058333333,100,0.795798536,0.455821804,2874,3,5,1,20,17,1,14,27,1,124,185,166
8763,19126,1957,0.25,0.3754,1.058333333,100,0.417096771,0.209665657,6237,3,5,1,16,17,1,37,27,1,228,184,164
8764,1688,1958,0.25,0.3754,1.058333333,100,0.417096771,0.209665657,686,3,5,1,16,17,1,37,27,1,228,184,164
8765,11836,1958,0.25,0.3754,1.058333333,100,0.417096771,0.209665657,3856,3,5,1,16,17,1,37,27,1,228,184,164
8778,21299,1946,0.05,0.3,0.451933333,100,0.417096771,0.209665657,0,6,2,1,6,5,1,34,5,1,179,8,8
8779,2290,1947,0.05,0.3,0.451933333,100,0.417096771,0.209665657,0,1,2,1,6,5,1,34,5,1,143,133,8
8780,10066,1949,0.05,0.175,0.518333333,100,0.417096771,0.209665657,0,1,2,1,11,8,1,17,8,1,151,18,12
8781,3072,1949,0.05,0.3,0.451933333,100,0.711840039,0.45470407,1013,1,2,1,5,5,1,28,5,1,236,19,13
8782,28,1950,0.05,0.175,0.518333333,100,0.403103896,0.200570288,70755,1,2,1,11,8,1,17,10,1,164,22,12
8783,35133,1950,0.05,0.3,0.518333333,100,0.417096771,0.209665657,0,1,2,1,5,5,1,28,12,1,172,25,13
8784,5288,1950,0.05,0.3,0.451933333,100,0.893064935,0.572500253,13968,1,2,1,5,5,1,28,12,1,172,25,13
8785,9964,1951,0.05,0.175,0.518333333,100,0.392382753,0.193601545,37088,1,2,1,11,8,1,17,10,1,2,27,12
8786,18166,1951,0.05,0.3,0.518333333,100,0.417096771,0.209665657,0,1,2,1,5,5,1,1,12,1,12,31,13
8787,2661,1951,0.05,0.3,0.451789333,100,1.001578874,0.606838049,2285,1,2,1,5,5,1,1,12,1,12,31,13
8788,3150,1951,0.05,0.3,0.451933333,100,0.711318498,0.454365068,217,1,2,1,5,5,1,1,12,1,12,31,13
8789,33537,1952,0.05,0.175,0.518333333,100,0.417096771,0.209665657,0,2,4,1,11,10,1,9,14,1,23,34,24
8790,18315,1952,0.05,0.3,0.518333333,100,0.392382753,0.193601545,19024,1,1,1,5,12,1,33,17,1,247,37,28
8791,2464,1952,0.05,0.3,0.451933333,100,0.711214266,0.454297318,361,1,1,1,5,12,1,33,17,1,247,37,28
8792,52231,1953,0.05,0.175,0.518333333,100,0.417096771,0.209665657,0,2,4,1,11,10,1,9,14,1,195,41,24
8793,63514,1953,0.05,0.175,0.518333333,100,0.417096771,0.209665657,0,2,4,1,11,10,1,9,14,1,195,41,24
8794,35441,1953,0.05,0.3,0.518333333,100,0.392382753,0.193601545,4765,1,1,1,5,12,1,33,17,1,152,46,28
8795,73139,1953,0.05,0.3,0.451933333,100,0.711072877,0.454205415,35161,1,1,1,5,12,1,33,17,1,152,46,28
8796,2932,1953,0.05,0.3,0.451933333,100,0.711318498,0.454365068,434,1,1,1,5,12,1,33,17,1,152,46,28
8797,38216,1954,0.05,0.175,0.518333333,100,0.392382753,0.193601545,9837,2,4,1,17,10,1,15,23,1,206,51,37
8798,44262,1954,0.05,0.3,0.518333333,100,0.417096771,0.209665657,0,5,1,1,12,12,1,22,25,1,112,56,38
8799,6953,1954,0.05,0.3,0.518333333,100,0.392382753,0.193601545,27241,5,1,1,12,12,1,22,25,1,112,56,38
8800,8574,1954,0.05,0.3,0.518333333,100,0.417096771,0.209665657,0,5,1,1,12,12,1,22,25,1,112,56,38
8801,198,1954,0.05,0.3,0.451933333,100,0.417096771,0.209665657,0,5,1,1,12,12,1,22,25,1,112,56,38
8802,9507,1954,0.05,0.3,0.451933333,100,0.712288747,0.45499573,6754,5,1,1,12,12,1,22,25,1,112,56,38
8803,38216,1955,0.05,0.175,0.518333333,100,0.417096771,0.209665657,0,2,4,1,17,10,1,15,23,1,111,60,37
8804,34189,1955,0.05,0.3,0.518333333,100,0.392382753,0.193601545,24516,5,1,1,12,12,1,22,25,1,216,65,38
8805,28,1955,0.05,0.3,0.518333333,100,0.392382753,0.193601545,27241,5,1,1,12,12,1,22,25,1,216,65,38
8806,8579,1955,0.05,0.3,0.518333333,100,0.417096771,0.209665657,0,5,1,1,12,12,1,22,25,1,216,65,38
8807,2110,1955,0.05,0.3,0.451933333,100,0.711127492,0.454240914,609,5,1,1,12,12,1,22,25,1,216,65,38
8808,2980,1955,0.05,0.3,0.451933333,100,0.711312327,0.454361058,387,5,1,1,12,12,1,22,25,1,216,65,38
8809,19937,1956,0.05,0.175,0.518333333,100,0.396303639,0.196150121,37931,2,4,1,17,18,1,40,28,1,8,68,49
8810,9130,1956,0.05,0.3,0.518333333,100,0.417096771,0.209665657,0,5,1,1,12,16,1,22,29,1,50,74,1
8811,28,1956,0.05,0.3,0.518333333,100,0.396303639,0.196150121,28145,5,1,1,12,16,1,22,29,1,50,74,1
8812,1450,1956,0.05,0.3,0.452053333,100,0.417096771,0.209665657,0,5,1,1,12,16,1,22,29,1,50,74,1
8813,2623,1956,0.05,0.3,0.451933333,100,0.711314187,0.454362266,744,5,1,1,12,16,1,22,29,1,50,74,1
8814,969,1956,0.05,0.3,0.451933333,100,0.417096771,0.209665657,0,5,1,1,12,16,1,22,29,1,50,74,1
8815,46240,1957,0.05,0.175,0.518333333,100,0.417096771,0.209665657,0,2,4,1,17,18,1,40,28,1,41,75,53
8816,36173,1957,0.05,0.3,0.518333333,100,0.417096771,0.209665657,0,5,1,1,12,16,1,30,29,1,77,78,1
8817,44262,1957,0.05,0.3,0.518333333,100,0.417096771,0.209665657,0,5,1,1,12,16,1,30,29,1,77,78,1
8818,17858,1957,0.05,0.3,0.518333333,100,0.417096771,0.209665657,0,5,1,1,12,16,1,30,29,1,77,78,1
8819,35133,1957,0.05,0.3,0.518333333,100,0.417096771,0.209665657,0,5,1,1,12,16,1,30,29,1,77,78,1
8820,17274,1957,0.05,0.3,0.518333333,100,0.417096771,0.209665657,0,5,1,1,12,16,1,30,29,1,77,78,1
8821,604,1957,0.05,0.3,0.451789333,100,0.417096771,0.209665657,0,5,1,1,12,16,1,30,29,1,77,78,1
8822,2980,1957,0.05,0.3,0.451933333,100,0.711318328,0.454364958,387,5,1,1,12,16,1,30,29,1,77,78,1
8823,29086,1958,0.05,0.175,0.518333333,100,0.417096771,0.209665657,0,2,4,1,17,18,1,40,28,1,148,82,53
8824,27351,1958,0.05,0.3,0.518333333,100,0.417096771,0.209665657,0,5,1,1,12,16,1,30,30,1,225,89,1
8825,9130,1958,0.05,0.3,0.518333333,100,0.396303639,0.196150121,29438,5,1,1,12,16,1,30,30,1,225,89,1
8826,17274,1958,0.05,0.3,0.518333333,100,0.417096771,0.209665657,0,5,1,1,12,16,1,30,30,1,225,89,1
8827,1401,1958,0.05,0.3,0.451789333,100,0.650590444,0.378695569,873,5,1,1,12,16,1,30,30,1,225,89,1
8828,2882,1958,0.05,0.3,0.451933333,100,0.711311984,0.454360835,486,5,1,1,12,16,1,30,30,1,225,89,1
8928,19901,1951,0.05,0.175,0.518333333,100,0.417096771,0.209665657,0,1,2,1,11,8,1,17,10,1,2,27,12
8929,73349,1953,0.05,0.175,0.518333333,100,0.417096771,0.209665657,0,2,4,1,11,10,1,9,14,1,195,41,24
8930,73349,1954,0.05,0.175,0.518333333,100,0.417096771,0.209665657,0,2,4,1,17,10,1,15,23,1,206,51,37
8931,53448,1954,0.05,0.3,0.518333333,100,0.417096771,0.209665657,0,5,1,1,12,12,1,22,25,1,112,56,38
8932,8602,1954,0.05,0.3,0.518333333,100,0.417096771,0.209665657,0,5,1,1,12,12,1,22,25,1,112,56,38
8933,73349,1955,0.05,0.175,0.518333333,100,0.417096771,0.209665657,0,2,4,1,17,10,1,15,23,1,111,60,37
8934,17810,1957,0.05,0.3,0.518333333,100,0.417096771,0.209665657,0,5,1,1,12,16,1,30,29,1,77,78,1
8961,37269,1951,0.05,0.3,0.499666667,100,0.372065246,0.109399059,0,1,2,1,5,5,1,1,12,1,12,31,13
8962,163975,1952,0.05,0.175,0.499666667,100,0.372065246,0.109399059,0,2,4,1,11,10,1,9,14,1,23,34,24
8963,38995,1952,0.05,0.175,0.499666667,100,0.372065246,0.109399059,0,2,4,1,11,10,1,9,14,1,23,34,24
8964,35659,1952,0.05,0.3,0.499666667,100,0.372065246,0.109399059,0,1,1,1,5,12,1,33,17,1,247,37,28
8965,48203,1955,0.05,0.3,0.499666667,100,0.372065246,0.109399059,0,5,1,1,12,12,1,22,25,1,216,65,38
8966,83249,1955,0.05,0.3,0.499666667,100,0.372065246,0.109399059,0,5,1,1,12,12,1,22,25,1,216,65,38
8967,55863,1956,0.05,0.3,0.499666667,100,0.372065246,0.109399059,0,5,1,1,12,16,1,22,29,1,50,74,1
8968,102175,1956,0.05,0.3,0.499666667,100,0.372065246,0.109399059,0,5,1,1,12,16,1,22,29,1,50,74,1
8969,3540,1957,0.05,0.3,0.499666667,100,0.372065246,0.109399059,0,5,1,1,12,16,1,30,29,1,77,78,1
8970,73468,1958,0.05,0.175,0.499666667,100,0.372065246,0.109399059,0,2,4,1,17,18,1,40,28,1,148,82,53
8984,7976,1953,0.05,0.175,0.499666667,100,0.372065246,0.109399059,0,2,4,1,11,10,1,9,14,1,195,41,24
8985,28361,1956,0.05,0.3,0.499666667,100,0.372065246,0.109399059,0,5,1,1,12,16,1,22,29,1,50,74,1
8986,2861,1956,0.05,0.3,0.499666667,100,0.372065246,0.109399059,0,5,1,1,12,16,1,22,29,1,50,74,1
8987,58957,1957,0.05,0.3,0.499666667,100,0.372065246,0.109399059,0,5,1,1,12,16,1,30,29,1,77,78,1
8995,218,1940,0.05,0.175,0.569666667,100,0.417096771,0.209665657,0,6,2,1,10,19,1,38,35,1,46,125,92
8996,1135,1940,0.05,0.175,0.518570667,100,0.417096771,0.209665657,0,6,2,1,10,19,1,38,35,1,46,125,92
8997,227,1941,0.05,0.175,0.518570667,100,0.417096771,0.209665657,0,6,2,1,19,19,1,38,35,1,46,127,94
8998,476,1942,0.05,0.175,0.518570667,100,0.417096771,0.209665657,0,6,2,1,19,19,1,38,35,1,155,128,94
8999,10802,1942,0.05,0.175,0.567,100,0.417096771,0.209665657,0,6,2,1,19,19,1,38,35,1,155,128,94
9000,3357,1942,0.05,0.175,0.435333333,100,0.417096771,0.209665657,0,6,2,1,19,19,1,38,35,1,155,128,94
9001,6948,1944,0.05,0.175,0.435333333,100,0.417096771,0.209665657,0,6,2,1,19,3,1,31,3,1,71,3,3
9002,729,1945,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,6,2,1,19,3,1,31,3,1,118,5,3
9003,342,1945,0.05,0.175,0.518570667,100,0.417096771,0.209665657,0,6,2,1,19,3,1,31,3,1,118,5,3
9004,1953,1945,0.05,0.175,0.435333333,100,0.417096771,0.209665657,0,6,2,1,19,3,1,31,3,1,118,5,3
9005,1577,1946,0.05,0.175,0.567,100,0.403103896,0.200570288,6433,6,2,1,19,3,1,31,3,1,118,7,7
9006,4327,1946,0.05,0.175,0.435333333,100,0.417096771,0.209665657,0,6,2,1,19,3,1,31,3,1,118,7,7
9007,19178,1947,0.05,0.175,0.569666667,100,0.417096771,0.209665657,0,6,2,1,19,3,1,31,3,1,227,10,7
9008,4121,1947,0.05,0.175,0.435333333,100,0.417096771,0.209665657,0,6,2,1,19,3,1,31,3,1,227,10,7
9009,303,1947,0.05,0.3,0.518570667,100,0.417096771,0.209665657,0,1,2,1,6,5,1,34,5,1,143,133,8
9010,222,1948,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,1,2,1,19,8,1,17,8,1,182,14,12
9011,449,1948,0.05,0.175,0.569666667,100,0.403103896,0.200570288,26030,1,2,1,19,8,1,17,8,1,182,14,12
9012,4966,1948,0.05,0.175,0.435333333,100,0.417096771,0.209665657,0,1,2,1,19,8,1,17,8,1,182,14,12
9013,5974,1948,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,1,2,1,19,8,1,17,8,1,182,14,12
9014,212,1948,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,1,2,1,19,8,1,17,8,1,182,14,12
9015,106393,1948,0.05,0.3,0.526666667,100,0.417096771,0.209665657,0,1,2,1,5,5,1,28,5,1,236,16,13
9016,1540,1948,0.05,0.3,0.568712,100,0.417096771,0.209665657,0,1,2,1,5,5,1,28,5,1,236,16,13
9017,3,1948,0.05,0.475408,0.568712,100,0.278221147,0.155592765,25212,1,1,1,14,7,1,10,7,1,214,13,15
9018,67127,1949,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,1,2,1,11,8,1,17,8,1,151,18,12
9019,23,1949,0.05,0.175,0.515666667,100,0.403103896,0.200570288,3633,1,2,1,11,8,1,17,8,1,151,18,12
9020,42,1949,0.05,0.175,0.518570667,100,0.403103896,0.200570288,7171,1,2,1,11,8,1,17,8,1,151,18,12
9021,26245,1949,0.05,0.175,0.567,100,0.417096771,0.209665657,0,1,2,1,11,8,1,17,8,1,151,18,12
9022,11780,1949,0.05,0.175,0.569666667,100,0.417096771,0.209665657,0,1,2,1,11,8,1,17,8,1,151,18,12
9023,5254,1949,0.05,0.175,0.435333333,100,0.417096771,0.209665657,0,1,2,1,11,8,1,17,8,1,151,18,12
9024,722,1949,0.05,0.175,0.567,100,0.417096771,0.209665657,0,1,2,1,11,8,1,17,8,1,151,18,12
9025,4917,1949,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,1,2,1,11,8,1,17,8,1,151,18,12
9026,170379,1949,0.05,0.3,0.526666667,100,0.487081183,0.126528986,0,1,2,1,5,5,1,28,5,1,236,19,13
9027,1513,1949,0.05,0.3,0.567,100,0.417096771,0.209665657,0,1,2,1,5,5,1,28,5,1,236,19,13
9028,46255,1949,0.05,0.3,0.526666667,100,0.487081183,0.126528986,0,1,2,1,5,5,1,28,5,1,236,19,13
9029,67869,1950,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,1,2,1,11,8,1,17,10,1,164,22,12
9030,8400,1950,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,1,2,1,11,8,1,17,10,1,164,22,12
9031,46225,1950,0.05,0.175,0.567856,100,0.417096771,0.209665657,0,1,2,1,11,8,1,17,10,1,164,22,12
9032,30651,1950,0.05,0.175,0.466933333,100,0.417096771,0.209665657,0,1,2,1,11,8,1,17,10,1,164,22,12
9033,15697,1950,0.05,0.175,0.466933333,100,0.417096771,0.209665657,0,1,2,1,11,8,1,17,10,1,164,22,12
9034,596,1950,0.05,0.175,0.567,100,0.417096771,0.209665657,0,1,2,1,11,8,1,17,10,1,164,22,12
9035,11635,1950,0.05,0.175,0.435333333,100,0.334853345,0.173466455,108,1,2,1,11,8,1,17,10,1,164,22,12
9036,11090,1950,0.05,0.175,0.435333333,100,0.334853345,0.173466455,412,1,2,1,11,8,1,17,10,1,164,22,12
9037,519,1950,0.05,0.175,0.493522667,100,0.417096771,0.209665657,0,1,2,1,11,8,1,17,10,1,164,22,12
9038,7396,1950,0.05,0.175,0.435333333,100,0.417096771,0.209665657,0,1,2,1,11,8,1,17,10,1,164,22,12
9039,1828,1950,0.05,0.3,0.567,100,0.417096771,0.209665657,0,1,2,1,5,5,1,28,12,1,172,25,13
9040,1,1950,0.05,0.475408,0.568712,100,0.320204547,0.163944736,1993,1,1,1,14,7,1,10,7,1,242,26,15
9041,70,1951,0.05,0.175,0.518570667,100,0.392382753,0.193601545,13751,1,2,1,11,8,1,17,10,1,2,27,12
